puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
-,Dylan Butler,Dylan Butler,Taylor and Barinov come head to head with their most ruthless foe to date in the third and final chapter of the trilogy.,-,Comedia,taylor & barinov 3,2021
-,Cameron Jean-Laing,"['Cameron Jean-Laing', 'Piper S. Mc', 'Kenzie']","Andrew is in his mid 30's living a fantastical existence in a European city; in his apartment - on his own. With a zest for life far greater than the four walls that surround him, he curates his days.",-,Comedia,our friend andrew,2021
-,Lizzie Morgan,"['Kiarra Hamagami Goldberg', 'MK Kopp']",A struggling music producer starts a side hustle as a breakup mediator for quarantined couples.,-,Comedia,"it's not you, it's her",2021
-,James Kibbey,"['James Kibbey', 'Kevin Mears']",A family full of secrets reveal everything.,8,Comedia,the announcement,2021
-,Julianna Leopold,Julianna Leopold,-,-,Comedia,teens,2021
7.8,Ben Pearce,Ben Pearce,Macabre tale of two taciturn travelers on a wintry expedition that takes a desperate turn.,15,Comedia,a few miles south,2021
-,Elizabeth Whitmere,Elizabeth Whitmere,"Desperate for alone time, a woman escapes to a meditative retreat in her mind, but finds it's not as isolated as she'd hoped.",7,Comedia,up to here,2021
7.8,Tanne Sommer,Tanne Sommer,An old religious married couple discovers something mysterious and possibly godly about one of their hens.,18,Comedia,hellige høne,2021
7.2,Kumud Pant,Kumud Pant,-,-,Comedia,usa holiday,2021
-,"['Kiarra Hamagami Goldberg', 'Sydney Scotia']","['Kiarra Hamagami Goldberg', 'Sydney Scotia']","When Lily finds out she's being cheated on, her best friends come to the rescue to lift her spirits and get revenge on her soon-to-be ex.",-,Comedia,dead end,2021
-,Erin Glass,"['Monica Mc', 'Carthy']",-,-,Comedia,alex and sam's mixtape,2021
-,"['Grasie Mercedes', 'Nathan Caywood']",Grasie Mercedes,"JUST THE TWO OF US is a comedic short film with heart that is entering the film festival circuit for 2021. After weeks of dating, Walton and Jess are back at his place and ready to have sex together for the first time. But before they can, Jess has to share a secret about her ana... Leer todo",9,Comedia,just the two of us,2021
-,Walter Hendrix III,Walter Hendrix IIIGary Porter,-,10,Comedia,troll,2021
-,Syd Heather,Syd Heather,A simple spring clean goes disastrously wrong when an obsessive woman tries to remove a speck of glitter from her spotless house.,-,Comedia,dot,2021
7.0,Brendan Cleaves,"['Brendan Cleaves', 'Craig Gilmore', 'Craig Tuohy']","During a pandemic in an alternate reality, two men have the job of collecting the deceased.",13,Comedia,the dead collectors,2021
-,Pamela Guha,Justin Eade,"Tired of unrealistic romantic musicals, a reigning Bollywood queen films a movie in the rugged New Zealand high country, but when she's forced to star opposite a rough Kiwi horse wrangler she soon finds more realism than she bargained for.",-,Comedia,tinsel over twizel,2021
5.4,Vanja Victor Kabir Tognola,Vanja Victor Kabir Tognola,"Anna, Francesco, and the eight years old Giorgio can't afford a fancy holiday. Social pressure makes them fake a Bahamas vacation through photoshopped posts on social media. The deluge of likes/comments fuel an all-consuming dopamine rush.",15,Comedia,talponi,2021
8.1,Paolo Marinou-Blanco,Paolo Marinou-Blanco,A dark and surreal comedy about a depressed mortician who asks his dead clients for life advice.,15,Comedia,empty hands,2021
7.5,Willy Adkins,"['Willy Adkins', 'Domenic Migliore']",-,-,Comedia,working out the kinks,2021
-,Alexander Embretsen,Alexander Embretsen,-,-,Comedia,roy,2021
-,Alexander Embretsen,Alexander Embretsen,-,-,Comedia,ett liv för hundra spänn,2021
-,Alexander Embretsen,Alexander Embretsen,-,-,Comedia,gud i himlen,2021
-,Alexander Embretsen,Alexander Embretsen,-,-,Comedia,bunkern,2021
-,"['Christopher Hyde', 'Hope Moon']","['Christopher Hyde', 'Hope Moon']","On a hot summer's day in the noughties, Amber Severn and her lackey buddy Jake are luxuriating by the pool until a fateful phone call ruins this state of happy affairs.",-,Comedia,lie low,2021
-,Bryan Larkin,"['Bryan Larkin', 'Derek Newlands']","Forced to quarantine in a hotel room for 14 days, an accountant loses all contact with the outside world until he's tormented by an unwelcome visitor.",18,Comedia,everything was fine,2021
-,Florence Winter Hill,"['Celia Legard', 'Amaya Owen Rowlands']",-,-,Comedia,the gospel according to gail,2021
-,Alon Newman,Nofar Amiri,-,-,Comedia,flushed,2021
-,Stephen Allen,Stephen Allen,"Teddy, an ambitious assistant, tries to climb the corporate ladder at his cutting edge workplace. With the help of his troublesome co-worker Joel and a risky new article, Teddy finds himself teetering on the edge of a promotion from his boss, Ryan. Will he get it?",5,Comedia,show me what you got,2021
7.3,Mike Spence,Mike Spence,"Three old friends divided in society, reunite in lockdown using a video conferencing app that is not what it appears.",-,Comedia,covid tales: house party,2021
9.5,Lee Chambers,Lee Chambers,"Dale Borger, a lonely research scientist in the Arctic struggles to maintain his solitary existence. With the world failing from a global pandemic, all hopes fall on Dale's shoulders as he represents the last stand for humanity.",-,Comedia,hell in a handbasket,2021
-,Alec James,"['Josefina Boneo', 'Kate Dailey', 'Suzanna Toole']","Making friends as an adult is hard. Carol has it all, the house, the husband, the job...but not the friends. Can an office e-vite and an unconventional party plan change that?",-,Comedia,"love, carol",2021
9.2,Martin Ponferrada,"['Martin Ponferrada', 'Luz Rodríguez-Basavilbaso', 'Carlo Sardon']","After picking up an attractive woman at a bar, a young man's personal ethics are tested when a disturbing detail about the woman's past is brought to light.",12,Comedia,sí,2021
-,Demetrios Tzamaras,Demetrios Tzamaras,"When the Ice Cream Man arrives at the beach, two brothers are desperate to find some cash and buy Popsicles before he drives away. Unfortunately, their Grandfather has all the money, and they're going to have to fight for it.",-,Comedia,bucket hat!,2021
7.9,Georgi Martev,"['Georgi Martev', 'Nikola Milenkov']","In the midst of his crumbling reality, Yavor, the youngest inhabitant of a small Bulgarian village, dreams of another world - a world of possibilities.",16,Comedia,from here to here,2021
-,Patrick Neff,Patrick Neff,"When popular Local 8 weather girl, Suzy Sommers is found murdered in an auto repair garage, renowned detective Archibald Ringer is called to the scene. Does the evidence exist to find the killer?",-,Comedia,crime scene ringer,2021
8.2,Roman Mitichyan,"['Roman Mitichyan', 'Michael Pashan']",-,-,Comedia,real heroes don't die,2021
-,Isaiah Nicks,"['Joe J. Kingsley', 'Isaiah Nicks', 'James Tunham']",-,-,Comedia,the ungrateful son,2021
-,"['Isaiah Nicks', 'Joe J. Kingsley']","['Joe J. Kingsley', 'Candy Morris', 'Isaiah Nicks']",-,-,Comedia,isaiah nicks: mother vs. cable 2,2021
-,Paul Santoli,Paul Santoli,-,-,Comedia,because of mika,2021
-,Britney Ngaw,"['Jodi Beck', 'Raymond T. Williams']","Sam Graham, a high school senior and video blogger, scores an interview with the scandal ridden Blair Parker-Ellis whose father is facing charges for bribery for her college admission to Harvard's Music School. Can Blair actually sing? Is this Influencer really as entitled as she... Leer todo",7,Comedia,dear prospective student,2021
6.2,Vanja Victor Kabir Tognola,Vanja Victor Kabir Tognola,-,5,Comedia,danzamatta,2021
6.7,Julia Zanin de Paula,Caleb Wells,A hipster vampire in Brooklyn uses a meditation app to keep from biting people.,5,Comedia,relax with draco,2021
-,"['Oliver Beaujard', 'Nina Zardalishvili']","['Oliver Beaujard', 'Nina Zardalishvili']",-,4,Comedia,junkie opera,2021
-,Karla Guy,Karla Guy,-,-,Comedia,fanfobia,2021
-,Dana Ben,"['Ryan Hill', 'Benjamin David', 'Nicola Ruth Harrison']","Ryan Howe is a successful stand-up comedian who has built his career on making fun of the characters from his home village. When he agrees to come home by his old friend to do a show for ""old time's sake"", he thinks ""what could go wrong?""",-,Comedia,the rough gig,2021
-,Reid Antin,Reid Antin,"The story of an 8-year-old boy who plots a heist to see his first R-rated movie against his mother's wishes, and ends up with a lot more than he bargained for",12,Comedia,rated r,2021
-,Robbie Barnes,Nonie Shiverick,"Freshly dead and not all that happy about it, circus performer Georgie Reed receives an important lesson on the finer points of haunting from her more experienced companion.",9,Comedia,the lesson,2021
-,André LeshéAlexandra Velasco,Alexandra Velasco,"When a depressed single guy finds out his gorgeous ex-girlfriend got engaged during quarantine, he decides to confront her, only to get wrapped up in something he could've never seen coming.",9,Comedia,madd4_u,2021
-,"['Veljko Dronjak', 'Vex']","['Veljko Dronjak', 'Vex']","A rich and desperate bakery owner tries to save his spoiled and immoral son from the clutches of three moral yet clueless criminals, by sending deadly donuts to their house.",15,Comedia,the pink elephant,2021
-,Zeff Lawless,Zeff Lawless,"""GOLF - Tee Shot"" is the story of naked ambition. Rocko will go to any lengths to buy and sell his way up the social ladder. He thinks he likes the finer things in life: a sardine sandwich is the height of sophistication; wash it down with a fine Vintage Cider and he feels invinc... Leer todo",14,Comedia,golf - tee shot,2021
8.2,Nikita Fedin,"['Nikita Fedin', 'Julia Fedina']",A lazy and infantile cat is thrown off balance by problems pulled by the tail.,5,Comedia,difficulties,2021
-,Guillaume Scaillet,Guillaume Scaillet,-,21,Comedia,jouvencelle,2021
-,Mikayla Mendoza,"['Brandon Leighton Lawrence', 'Andre Gurrola']",-,5,Comedia,nacho,2021
6.2,Pierre Amstutz Roch,Pierre Amstutz Roch,"Ruined and abandoned by his wife, Francis is ready to do anything to win her back. With the help of his friend Simon, he decides to kidnap Catarina, the wife of the man who scammed him, in order to blackmail him and recover his savings. The two losers somehow manage to kidnap and... Leer todo",-,Comedia,catarina,2021
-,"['Moses Devoss', 'Queen Kisha']",Moses Devoss,"a young dreamer crushing on a city socialite, with the help of a friend",45,Comedia,kisha kissed me,2021
-,Dani Barker,Dani Barker,-,12,Comedia,nothing's original,2021
-,Carlie Raymond,"['Shauna Stanley', 'Travis Stanley']",-,-,Comedia,the ring,2021
-,Landon Coats,Jared Hinton,-,-,Comedia,welcome to los angeles,2021
5.2,"['Alex Behles', 'Christine Santora']","['Alex Behles', 'Christine Santora']","Ladies Room is a film about women in films. It features a group of ladies in the ladies room, talking about the things women talk about. If it sounds simple, it's because it is.",5,Comedia,ladies room,2021
-,Sebastian Rico,"['Rebecca Ballard', 'Francisco Martin del Campo']",Luis becomes desperate when a string of events leaves his Mexican restaurant on the brink of financial ruin. But it is moments like these that remind us what matters the most in life: Family.,-,Comedia,managing,2021
-,Jonatan Jiménez,Jonatan Jiménez,"A young couple drive their car on a lonely road at night. Suddenly, strange lights in the sky illuminate them. They stop the vehicle and see that it is a UFO.",10,Comedia,reencuentro,2021
7.2,Molly Gillis,Molly Gillis,A lonely American faces unrequited love on a farm commune in the south of France.,19,Comedia,plaisir,2021
-,"['Victoria Frings', 'Joe Pickard']",Victoria Frings,"At their annual party, an entitled group of friends confront the possible demise of their murder club, until one member takes it upon themself to breathe new life into the group.",15,Comedia,the club,2021
-,Noah Stratton-Twine,Noah Stratton-Twine,"A married couple composed of two eccentric artists come to odds during their 30th wedding anniversary in Paris, France.",-,Comedia,blue ruby,2021
-,Carlie Raymond,"['Carlie Raymond', 'Vadye Raymond', 'Shauna Stanley']","Evelyn is a driven, unconventional single mother who strives to conceal the fact that she's affected by societal class disparities. When her housing arrangements unexpectedly collapse, she resolves to endure another night without shelter. Facing increasingly adverse circumstances... Leer todo",-,Comedia,one more night,2021
7.0,Greta Griniute,"['Luke Flanagan', 'Greta Griniute']","When London-based DJ Egle returns to native Lithuania for an Easter celebration, she finds herself facing more than just the music.",15,Comedia,the first sunday after the first full moon,2021
-,Lesette Maxwell,Lesette Maxwell,A recently suspended Sawyer Rosen is challenged to embrace his last chapter of childhood. Even if he's the only one doing it.,-,Comedia,fish,2021
-,Andrew Broadhurst,Andrew Broadhurst,A competitive golfer plays upon the ego of her newlywed husband to hound him into a wager of canine proportions.,-,Comedia,closest to the pin,2021
-,Giles Ripley,Robert Evans,-,-,Comedia,ropey,2021
9.7,George Ayvazyan,George Ayvazyan,"After the sudden death of his widely admired father, Tommy indulges in his own popularity-driven obsession of taking over his dad's ""friends"". His scheme becomes fueled with greed, until Tommy discovers a shocking truth about his father.",14,Comedia,just a friendly obsession,2021
-,"['Kenneth Martinez', 'Taj Mathis']","['Anthony Heart', 'Kenneth Martinez']",-,-,Comedia,netflix & chill,2021
-,Alycia Cooper,Alycia Cooper,"""Fat Stripper"" is a romantic comedy about a woman who loses her job in a pandemic, and is forced to return to the strip club she worked in twenty years earlier.",-,Comedia,fat stripper,2021
-,Kris Van de Sande,Kris Van de Sande,"A man's never-ending fight against nature takes a dramatic, but fun, turn when he discovers a new invention. An absurdist look at technology and taking joy in the little things.",4,Comedia,leaf,2021
-,Benjamin Keir,Benjamin Keir,A short dark comedy about grieving for lost pets.,3,Comedia,common ground,2021
-,"['Eric Mc', 'Coy', 'Justus Meyer']","['Eric Mc', 'Coy', 'Justus Meyer']",A midlife crisis father discovers the drug dealer he met online is actually his teenage daughter. Then he discovers she was going to rip him off.,-,Comedia,daddy daughter drugs,2021
8.5,Ruben Wallgren,Ruben Wallgren,It's Walpurgis Eve in Sweden; a spring holiday associated with bonfires and partying. An awkward young man reluctantly follows his popular brother to a party. It becomes quite an eventful evening.,23,Comedia,vårens första brasa,2021
-,"['Joe Bannister', 'Anthony Milton']","['Joe Bannister', 'Anthony Milton', 'Ryan Serr']",A group of friends begin to question reality when a real dead body shows up in their murder mystery game.,-,Comedia,the mystery murder,2021
-,Marissa Rutka,"['Elizabeth Bennett', 'Hamid Reza Rezvanipoor']",-,-,Comedia,to have and to list,2021
-,Debi Bradshaw,Elizabeth J. Musgrave,"A timid ornithology professor experiences technical difficulties during her PowerPoint presentation, leading to emotional unraveling and self-discovery in front of an impatient audience.",12,Comedia,soundman,2021
-,"['Mykee Morettini', 'Chris Stone']","['Mykee Morettini', 'Chris Stone']","A Grindhouse Trailer for a 70s/80s action film jam-packed with crime, corruption, drugs, and darkness - but seemingly no plot, and even the characters are confused. In a world of pure chaos and evildoing, is ANYONE really a ""bad guy""?",-,Comedia,crime city,2021
-,Drew Dammron,Drew Dammron,An exploration of deep desire.,9,Comedia,fruit loops,2021
9.4,Mr. Valents,Mr. Valents,"A group of wannabe influencers queue to meet ""The Social Doctor"", an internet guru specialized in prescribing specific remedies to become a Social Media Star.",20,Comedia,the social doctor,2021
-,"['Nick Chapman', 'Radhia Jamil']",Radhia Jamil,-,-,Comedia,bad mushroom,2021
-,"['Christina Melton', 'Adam Rettek']","['Christina Melton', 'Adam Rettek']",A gender flipping comedy about what happens when a couple introduces the fetish of pegging into the bedroom and the unexpected consequences of what each partner finds about themselves in the process.,15,Comedia,pegged,2021
-,"['Thomas Mc', 'Intosh']","['Thomas Mc', 'Intosh', 'Benjamin Rigney']","Ben, a college student, is constantly invited over to his friend's house to play Dungeons and Dragons. After finally agreeing to play, he comes to the house only to want to leave as the residents continue to make the night an uncomfortable experience for him.",7,Comedia,game night,2021
-,"['Lucas Barros', 'Shea Sexton']",Alex Winder,-,-,Comedia,agent love,2021
-,"['Simon Kienitz Kincade', 'Emily Ann Zisko']",Emily Ann Zisko,"Welcome to a night in the life of Poppy - an intense and anxious young woman who believes, above all else, that timing is everything.",12,Comedia,drama mama,2021
-,John Longenbaugh,John Longenbaugh,Percy and Reggie head to Paris for a day's outing which is detoured when they are first blown out of the sky by one Jules Verneian science villain and then rescued by another.,30,Comedia,percy & reggie and the great parisian air exposition,2021
-,Julian Schöneich,"['Ulrich Faßnacht', 'Julian Schöneich']",-,7,Comedia,intriga,2021
-,Guy Taylor,Guy Taylor,A man so obsessed with the sport of golf that it has manifested itself into every facet of his existence.,6,Comedia,putt,2021
-,Bobby Obermite,Thomas Birdeno,-,10,Comedia,santa's night out,2021
-,Katrin Nugent,Ryan O'Dell,-,-,Comedia,"stand up, please",2021
-,"['Sean Miguel Perez', 'George Zhao']","['Sean Miguel Perez', 'George Zhao']",You open your eyes. It's pitch black. You don't know where you are. Hard concrete under your feet - you're sitting. But no sense of place. A clock ticking and then everything goes bright. The Confessionist is a Point of View comedy short film which looks at how two officers handl... Leer todo,2,Comedia,the confessionist,2021
6.0,Jimmy Olsson,Jimmy Olsson,the digging journalist Jimmy Olsson who discovered what the Palme task force really did and dug up the retired Pippi Longstocking is now on the hunt after Alfie Atkins. It seems he has changed identity.,12,Comedia,acrimonius alfie atkins,2021
9.4,Elcid Asaei,Elcid Asaei,"Victoria and Nadia are meeting up to break up, but upon reaching their meeting point at a park bench where they have shared so many moments together, the memories of their bond places a big doubt on their prior intentions.",6,Comedia,lost for words,2021
-,Alycia Cooper,Alycia Cooper,-,-,Comedia,fat stripper,2021
-,Dava Whisenant,Steve Young,A humorous cautionary tale about the perils of trusting a stranger with your phone.,3,Comedia,photo op,2021
-,Asad Farooqui,Asad Farooqui,"It's Eid. At a chaotic party, where the men talk politics and the women gossip, two acquaintances share a secret.",14,Comedia,mabrook,2021
7.4,Jenna Laurenzo,Jenna Laurenzo,"A woman craving connection during Covid, reaches out to her ex-girlfriend. When she's invited over, they awkwardly navigate whether or not they're willing to drop their masks to reignite the romance.",9,Comedia,girl night stand: chapter 2,2021
-,Dava Whisenant,Steve Young,A hiker on a mountaintop has a surprising cosmic experience.,-,Comedia,brief survey,2021
-,Alycia Cooper,Alycia Cooper,-,-,Comedia,fat stripper,2021
-,Derin Kiyak,"['Jesse Holland', 'Derin Kiyak']",-,-,Comedia,climate strange,2021
-,Nikhil Nadella,"['Nikhil Nadella', 'Sankalp Gora']","On her wedding anniversary, A lonely married woman invites a man home, on a Tinder date. What follows is a romantic, yet funny set of events in which the both of them just ooze chemistry out and end up falling in love in that one night.",22,Comedia,forever maybe,2021
-,Jared Marino,"['Jared Marino', 'Sabrina Soto']","When two post-grad best-friends reunite, bitter truths emerge threatening to tear their friendship apart.",19,Comedia,benevolent,2021
9.6,Sohale Dezfoli,Nicholas Begnaud,The Pepsi challenge for painkillers.,5,Comedia,taste the difference!,2021
-,Jordan Smith,Jordan Smith,-,30,Comedia,the lost girl part 2 2021,2021
-,Teddy Pryor,"['Forest Quaglia', 'Frank Quaglia']",Two clumsy P.I's put their crime fighting grit to the test while navigating through their dysfunctional brotherly bond.,-,Comedia,the investigators,2021
-,James Peniata,James Peniata,-,-,Comedia,wonderland,2021
-,Ken Cohen,Ken Cohen,Marcy battles with her alarm clock that purposely lets her sleep past the time she set it for.,-,Comedia,wake the clock,2021
-,Gregory French,Jeffrey M. Miller,-,-,Comedia,tickets,2021
-,Taurez Davis,Taurez Davis,-,-,Comedia,too black,2021
9.3,-,"['Dan Avidan', 'Brian Wecht']",Danny Sexbang and Ninja Brian are transported to another world to defeat the evil necromancer and save the princess.,13,Comedia,ninja sex party in the mystic crystal,2021
-,Joshua F. Leonard,"['Joshua F. Leonard', 'Sacco Sarkis']",-,-,Comedia,the phone call,2021
-,Miles Thompson,"['Samantha Bozin', 'Miles Thompson']",-,30,Comedia,putting club,2021
-,Steven Haas,Jason K. Allen,"While eating lunch on a park bench, two blokes spot a real-life hipster. Fascinated, they observe him and make fun of him, but they soon learn that things aren't always what they seem.",14,Comedia,the human kind,2021
-,Tristan C. Pina,Tristan C. Pina,-,11,Comedia,someone gets shot!,2021
-,"['Charley Mc', 'Leod']",Clarence Williams IV,Hilarity ensues when a young couple argues about what to eat for dinner.,-,Comedia,what to eat,2021
-,Kevin Marshall,Kevin Marshall,-,10,Comedia,smoke 'n mirrors,2021
-,Seth Renauf,Darren Camaya,"In the midst of a zombie pandemic, a young slacker must come to terms with the undead fate of his significant other.",-,Comedia,"love, pizza and zombies",2021
7.4,Josh Funk,Josh Funk,A man wakes up locked in a strange bathroom where something is lurking behind the walls.,8,Comedia,the fuzzies,2021
6.5,Elizabeth Archer,"['Danielle Kay', 'Nick Pugliese']",Tensions arise between a pair of roommates while awaiting the result of a pregnancy test.,11,Comedia,thank you for being here,2021
8.2,Oli Stening,Oli Stening,"A rather outlandish, peculiar look into the operations of the world's most trusted recommendation resource for entertainment ""Rotten Tomatoes"". Headquartered in the USA, executives learn of Australia's film production boom and seek sinister options to shut it down. Starting with ... Leer todo",-,Comedia,why do we trust rotten tomatoes?,2021
-,"['Adam Battaglia', 'Joshua Maya']",Robert Malcolm Cumming,Benjamin struggles to come to terms with recently becoming blind.,-,Comedia,dog swimming,2021
-,Marco Iammatteo,Teresa Picciano,"In the quest to find happiness, somethings don't need to be done the old-fashioned way. All it takes is a little romance to remain young at heart.",18,Comedia,mate & date,2021
-,AJ Young,Marisa Hood,"When spouses Alice and Betsy get into a heated argument while on hold with their internet company; their customer service representative, a therapist in training, intervenes and helps them through their technical and psychological difficulties.",-,Comedia,lmft,2021
-,Kaliandra Capri,Kaliandra Capri,"A comedic short about easily influenced Karen, whom gabs with her BFF, Becca, all about her first date with ANOTHER new man. Karen has fallen head over heals on the first date for this new guy's unusual ways and adapts to his culture with full force. Karen tells Becca all about i... Leer todo",-,Comedia,a barbaric first date,2021
-,Sean Nicholas,Chris Borecky,"After an argument with his wife at the laundromat, a husband must choose whether or not to throw out his ratty but beloved hoodie.",10,Comedia,hoodie,2021
-,Josh Cooper,Josh Cooper,-,-,Comedia,plain view,2021
-,Kiyoka Rhodes,Kiyoka Rhodes,An ambitious donut-loving filmmaker pitches her short film to a virtual contest of Fish Tank investors. Things don't go as expected.,-,Comedia,donut give up!,2021
-,Kevin Hartford,Kevin Hartford,-,-,Comedia,breakout,2021
-,Nathan Sellers,Nathan Sellers,"Looking to get over her paralyzing fear of dying in a fire, Nia is prescribed a ""shadow"" by her therapist.",-,Comedia,my own shadow,2021
-,Tyler Miguel Mercer,Claire Downs,"When a struggling diner waitress is tipped a winning lottery ticket by a stingy customer, her luck begins to turn as she fends off friends, family, and co-workers who claim ownership over her winnings.",-,Comedia,what do i owe you?,2021
-,Lesette Maxwell,Lesette Maxwell,"On a weekend work trip for a boutique animation studio, three character rigging interns have to use their knowledge of anatomy in order to solve a brutal crime they stumbled into.",-,Comedia,rigged,2021
-,Katia Koziara,Claire Downs,-,-,Comedia,crow god,2021
-,Michael Gene Conti,Michael Gene Conti,Two struggling actors devise a foolhardy plan to rob the box office on the opening night of their new play.,-,Comedia,to the moon,2021
-,Daniel Dasent,Daniel Dasent,-,-,Comedia,falling up and up,2021
-,Bix Giegerich,Kit Steinkellner,"Chastity, a devout Christian, has it all: she's the most popular girl at her religious high school, has all the boys fawning over her, and is the new Purity Ball Princess, a symbol of being the most chaste girl in the town. But when she falls in love with a Jewish, atheist rebel ... Leer todo",5,Comedia,chastity,2021
7.4,Lewis Rose,Lewis Rose,"How would you react if your father's last wish was a little bit out there? For siblings Roz and Elli, it becomes a battleground for who will determine their pop's final journey.",19,Comedia,pops,2021
-,Jonathan Hawes,Jonathan Hawes,An urban reporter learns the ways of outdoor survival from a disgruntled fisherman with a secret.,24,Comedia,gone fishing,2021
-,"['Ipek Ensari', 'Camille Hollett-French']","['Ipek Ensari', 'Camille Hollett-French']","An exhaustive meta-analytic review documenting a mysterious ""women's"" issue, otherwise known as endometriosis.[1] [1] term used to describe a clinical etiology that thus far has only been identified in primates with a female reproductive system, an anatomical structure of decided... Leer todo",-,Comedia,endomic,2021
-,Dillon Chang,"['Bobby Curelli', 'Sara Molinar']","Jason and Britt haven't spoken since their breakup, until they accidentally reunite in an Uber and have no choice but to reconcile their falling out. But when an additional rider joins the trip, their route takes an emotional detour. Will their relationship end on a 5 star rating... Leer todo",6,Comedia,the pickup,2021
-,Austin Bosley,Austin Bosley,Dating is hard. Especially when you're a werewolf.,10,Comedia,star crossed,2021
-,Mercedes San Roman,Mercedes San Roman,Two failing artists with not much to do get into a conversation about envy in a hipster coffee shop.,-,Comedia,"la vida de michelle pfeiffer, en general",2021
-,Dan Jonsson,Dan Jonsson,An unsympathetic film producer tries in vain to get a new project started but it doesn't go as planned.,-,Comedia,producenten,2021
-,Jack Connell,Jack Connell,"When Emma moves into an underground bunker to escape the impending apocalypse, she must quickly adapt to the harsh environment and unorthodox roommates who are caught in a relentless contest with their neighbour.",-,Comedia,bunker down under,2021
-,Rodes Phire,Rodes Phire,-,13,Comedia,coyote,2021
-,Kira Kalush,Kira Kalush,"A woman gets stuck in a bathroom and it kinda, sorta changes her life, actually.",-,Comedia,breaking through,2021
-,Nick Schelle,Nick Schelle,"While trying to relax at the river, an impatient fisherman is upstaged by a laid-back, old man.",6,Comedia,fishing with baited breath,2021
-,Jim Hodgson,"['Paul Clair', 'Nick Coffman', 'Aaron Duspiva']",-,-,Comedia,would you date the planets?,2021
6.4,Carlyn Hudson,Annah Feinberg,"A sci-fi comedy about the workplace environment of the future. An insecure boss, an over confident new worker, the colleagues are all present in this futuristic tale where the work relations from the past are also important even though things may have changed into bizarre situati... Leer todo",10,Comedia,the workplace,2021
-,Darryl Jones,Darryl Jones,A group of strangers are drawn to a mysterious cave.,-,Comedia,the cave,2021
-,Matthew Takatsch,Lauren Wolanski,-,-,Comedia,work party,2021
-,Dustin J. Barnett,Dustin J. Barnett,-,-,Comedia,wanderlist,2021
-,Victoria Briggs,Victoria Briggs,-,6,Comedia,you hate to see it,2021
-,Jessica Redish,Jessica Redish,A woman's worst nightmare comes to life when the man next to her won't turn his phone to Airplane mode.,4,Comedia,airway,2021
-,Garret Whittington,"['Felisha Michelle Cacho', 'Allegra Williams']",-,-,Comedia,girls night,2021
-,Brian Adam Kline,Michael Curtis Houck,"After a night of work, siblings gather to relax over a cup of coffee and the conversation turns philosophical on the topic of love. Does it even exist?",-,Comedia,love & coffee,2021
-,Ralston Ramsay,Ralston Ramsay,"Based on Terrence from the Hollywood and Vine award-winning feature film, ""Last Night of the Year"".",-,Comedia,bros. for life,2021
-,Gabriel Vidal,Maria Shu,"A former couple meets at a bar, creates some chaos, so much that a really strange moment will come for them.",-,Comedia,a portion of wrath,2021
-,Aubrey Coletti,Aubrey Coletti,-,8,Comedia,definitely,2021
-,Owen Fitzpatrick,Owen Fitzpatrick,"A film Noir comedy starring John Connors and Owen Fitzpatrick, who also wrote and directed this little gem of a short film about a Social media Influencer and his unfortunate brush with a Serial killer.",15,Comedia,sapien,2021
9.6,"['Dave Bergeson', 'Garth Twa']",Garth Twa,"The Felliniesque descent, with tweaks of Godard, of a used-up Hollywood has-been actor trying to rescue some shred of dignity from his agent on their last ride together.",8,Comedia,exterior day,2021
-,Mackenzie Munro,Mackenzie Munro,Plot is undisclosed at this time.,15,Comedia,pink tax,2021
-,Sofia Garza-Barba,Sofia Garza-Barba,"In the confusion created by the COVID-19 lockdown, Jackie believes she's turning into a vampire. As her suspicion is reinforced by her parents' bewildering behavior, the imaginative girl creates her own plan to survive the confinement.",-,Comedia,soy un vampiro,2021
-,Faton Millanaj,Faton Millanaj,"When his daughter's favorite toy is stolen by his former inmates on the night before Christmas Eve, Henry an alcohol Ice cream man goes on a one man mission to get his daughter toy back.",-,Comedia,the toy,2021
-,Gareth James,Gareth James,A game of chess between two guys with issues turns darkly surreal when the chess pieces start coming to life - and the chess pieces seem to have plenty of issues of their own.,9,Comedia,check to the king,2021
-,Jorge Dolz,"['Jorge Dolz', 'Mikel Dolz Ruiz']",-,11,Comedia,no estamos solos,2021
-,Beth Rowland,"['Chris Mc', 'Clure']","Ill adjusted to the modern world and burdened by a mid-life crisis, Steve Bracknall finds purpose as the assistant manager of a ramshackle pub football team.",-,Comedia,steve bracknall,2021
-,Alex Simon,"['Ethan Attrell', 'James R. Cowley', 'Alex Simon']","A veteran outlaw named Bob, and his rookie sidekick who deals with the wild-west differently, head out to reclaim a fabled satchel for a handsome reward, but not before they confront the ethics of how it's retrieved and the lasting effects surrounding the bag.",-,Comedia,a western,2021
-,Liam Connaughton,Liam Connaughton,-,-,Comedia,after all this time,2021
-,Lindsay Stidham,Lindsay Stidham,"Two women make a surprise discovery in their cooler after a picnic, and it just might changes their lives forever.",9,Comedia,bits and pieces,2021
-,Jeremiah Ripley,Jeremiah Ripley,"A romantic movie night is the perfect setting for Luis and Victor's first kiss but a nosy roommate, a mystery delivery, and an abundance of hotdogs are standing in their way",10,Comedia,24 hotdogs,2021
