puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,-,['Samantha Watkins'],['Samantha Watkins'],-,-,Comedia,when mom's away,tt12855804
,-,['Pablo Arellano Spataro'],['Pablo Arellano Spataro'],"Roy won't let go of his frying pan, but his friends plan an intervention to take it away from him. As he refuses to leave his precious object behind, tension arises within his inner friends circle. After a fiery discussion, his friends weave a secret plan to accomplish their objective.",14,Comedia,sartén,tt12888400
,-,['Jon Kinyon'],['Jon Kinyon'],-,7,Comedia,kinyon bros. presents: night of the loving dead,tt13062098
,-,['Joe Grace'],['Joe Grace'],-,-,Comedia,how to be daniel radcliffe,tt13085756
,-,['Roderick Fenske'],['Roderick Fenske'],-,-,Comedia,"bethlehem, pa",tt13108032
,-,['Andrew Kiker'],['Andrew Kiker'],Cybershell shows the 'do's' and 'don'ts' when making a Let's Play thread.,7,Comedia,how to make a let's play thread by cybershell,tt13155274
,-,['Micheal Green'],-,-,42,Comedia,angry grandpa the movie: angry grandpa vs. imustdestroyall,tt13154318
,-,['Jon Bell'],['Jon Bell'],Three young men go on a quest to capture the holiest of Grail's - a carton of beer,10,Comedia,the chuck in,tt13154722
,-,"['Noah Dean Davenport', 'Ashton Herrild']",['Henry Chastain'],-,9,Comedia,fried,tt13190592
,-,['Kat Brady'],['Kat Brady'],-,5,Comedia,warm pie & potential fist fights,tt13186546
19,-,['Markus Baumeister'],['Markus Baumeister'],A couple in a romantic situation...but then.,3,Comedia,sounds like love,tt13212918
,-,['Buck Estes'],['Buck Estes'],-,2,Comedia,buck's video blog: valentine's day tried to own me,tt13260918
,-,['Buck Estes'],['Buck Estes'],-,1,Comedia,"buck's video blog: mustache, moxie, and tweed bike ride",tt13260962
,-,['Tony Jähnke'],['Tony Jähnke'],-,10,Comedia,mysteriet på älvgården,tt13267872
,-,['Tim Zabriskie'],-,-,-,Comedia,it's a work,tt13315562
,-,['Bobby Obermite'],['Spencer Starr'],-,6,Comedia,earl airheart,tt13317636
,-,['Theo Kim'],['Jared Keeso'],-,-,Comedia,hockey players,tt13326472
,-,['Theo Kim'],"['Jared Keeso', 'Nathan Dales']",-,-,Comedia,a couple of jays fans: the early going,tt13326430
,-,['Theo Kim'],['Jared Keeso'],-,-,Comedia,the produce stand,tt13326452
,-,['Andrew Kiker'],-,-,4,Comedia,why can you even build up here?,tt13353510
73,-,['Seora Hong'],['Seora Hong'],An old lady is dozing off while listening to a service at church. She falls asleep slowly and experiences heaven.,4,Comedia,heaven,tt13364140
,-,['Sarah Bellin'],['Dominik Wolfinger'],-,-,Comedia,gott ist tot,tt13363846
,-,-,-,"A sign spinner notices the pizza place he works at is being robbed, and fights the robbers with his sign.",3,Comedia,sign spinner ninja!,tt13440254
,-,['Evert Josemanders'],"['Evert Josemanders', 'Jasper Staps']",-,-,Comedia,irma,tt13446346
,-,['Patti Henderson'],['Pelayo Gutierrez Nakatani'],Two office workers try to keep their affair under wraps - only to find that existential chit chat is more suspect than regular old flirtation. Theatre of the Absurd,-,Comedia,john & melissa,tt13445460
,-,['Steven Raia'],['Steven Raia'],"Documentary about a weird high school student's attempt to mount a one-man show version of the Stephen Sondheim musical ""Company.""",-,Comedia,one's company,tt13453152
,-,['Nacho Solana'],['Pedro Pablo Picazo PérezÁlvaro de la Hoz'],-,-,Comedia,aptitudes,tt13526218
,-,['Álvaro de la Hoz'],['Pedro Pablo Picazo Pérez'],-,12,Comedia,eslogan,tt13525812
,-,['Haruko Fujimoto'],['Haruko Fujimoto'],Comedic look at the first date going terribly wrong.,7,Comedia,the date,tt13567572
,-,"['Ian Hecox', 'Anthony Padilla', 'Ryan Todd']","['Ryan Finnerty', 'Ian Hecox', 'Anthony Padilla']",Anthony and Ian set out to stop Christmas from ever happening. As - puppets!?,15,Comedia,the end of christmas,tt13573330
,-,['Dana Jordan Rothschild'],['Dana Jordan Rothschild'],A 1950's style variety show showcasing the magical talent of Mandrake the Magnificent.,6,Comedia,the magic hour with mandrake the magnificent,tt13593794
,-,['Chris Ohara'],"['Stephine Guevarra', 'Chris Ohara', 'Spike Phoenix']",-,-,Comedia,dis-engaged,tt13606486
,-,['Chris Savino'],['Chris Savino'],"An alien and bigfoot (who shaves his arms, legs and face to look as if he is wearing a sweater) try to blend into the human world while avoiding capture.",1,Comedia,bigfoot and gray on the run,tt13634974
,-,['Jools Vergne'],-,-,-,Comedia,green sirens,tt13649028
,-,['Muhammad K. Smith'],['Muhammad K. Smith'],-,4,Comedia,a bad case of the genre fusion,tt13698386
,-,['Naveed Mughal'],['Naveed Mughal'],-,7,Comedia,aunty g happy birthday,tt13701776
,-,['Jacob Shrimpton'],['Jacob Shrimpton'],-,3,Comedia,lego dumb ways to die,tt13707020
,-,['Jacob Shrimpton'],['Jacob Shrimpton'],-,1,Comedia,lego horror,tt13706966
,-,['Jacob Shrimpton'],['Jacob Shrimpton'],-,1,Comedia,lego zombie,tt13706986
,-,['Axel Casas'],"['Dídac Alcaraz', 'Axel Casas', 'Ronquete']",-,6,Comedia,lectric storm,tt13729306
,-,['Ángel MoraledaÁlvaro M. Román'],['Álvaro M. RománÁngel Moraleda'],-,9,Comedia,extraterrestres,tt13745592
,-,['Axel Casas'],"['Axel Casas', 'Ronquete']",-,4,Comedia,desafío total: escenas eliminadas,tt13758762
,-,['Axel Casas'],"['Axel Casas', 'Ronquete']",-,7,Comedia,viajes en el tiempo y pan bimbo,tt13758884
,-,['Axel Casas'],"['Axel Casas', 'Ronquete']",-,-,Comedia,atmosferamiedo,tt13767628
,-,['Axel Casas'],"['Axel Casas', 'Ronquete']",-,7,Comedia,zombiritus,tt13771570
,-,['Axel Casas'],"['Axel Casas', 'Ronquete']",-,5,Comedia,porno,tt13821680
,-,['Tomás Alvarenga'],"['Tomás Alvarenga', 'Valquíria Homero']","After several workplace abuses, one employee is ready to take care of business in great fashion.",5,Comedia,salto 15,tt13827364
,-,"['Harold Chase Mac', 'Donald']","['Harold Chase Mac', 'Donald']",-,10,Comedia,birthday gone wrong,tt13845456
,-,['Scott Rivers'],['Scott Rivers'],Mugsey becomes 30 and dresses as a Ninja.,9,Comedia,mugsey 30th birthday party,tt13848348
,-,"['Debra Mategrano', 'Diana Mategrano']","['Debra Mategrano', 'Diana Mategrano']",-,16,Comedia,getting rid of it,tt13858548
,-,['Tomás Alvarenga'],"['Tomás Alvarenga', 'Roger Troncoso']",Never mess with the classics.,-,Comedia,classic,tt13884460
,-,['Bret Smith'],['Bret Smith'],-,4,Comedia,rat-face burattino,tt13885804
,-,['Remy Bazerque'],-,-,-,Comedia,paranoid,tt13904118
,-,['Scott Rivers'],['Scott Rivers'],Mugsey and the girls take a trip to Crapstone.,2,Comedia,mugsey at crapstone,tt13917674
,-,['Mohamad Alghandour'],['Mohamad Alghandour'],"After exhausting all efforts to obtain a visa to USA, Ali gains hope again through an acting competition, pursuant to which the winner will play the main role in the film called Visa to Hollywood.",20,Comedia,visa to hollywood,tt13949210
14,8.7,['Ben Anderson'],['Ben Anderson'],Jerry wants to ask Lexi out but doesn't even know if she thinks about him. Until he finds some special headphones.,8,Comedia,intuition,tt13952108
,-,['Gerald Backhaus'],['Gerald Backhaus'],-,-,Comedia,ursus ii - die berliner bären sind zurück,tt13970006
-,-,['Francesco Capaldo'],['Francesco Capaldo'],"A young couple drive through the streets of a Napoli night. When they park to reach Alfredo's house, the worst enemy of all Italian drivers appears to them: the abusive valet. This is the second chapter of the Annoying Jobs saga",12,Comedia,the parker,tt13971960
,-,-,-,Reparto principal,-,Comedia,the fishcracker detectives,tt13984964
,-,['Matthew Larsen'],['Matthew Larsen'],-,-,Comedia,pinecones,tt14008646
,-,"['Gianfranco Sorrentino', 'Blake Swift']","['Gianfranco Sorrentino', 'Blake Swift']",-,4,Comedia,button's adventures,tt14008556
,-,['Shaiju Mathew'],"['Shaiju Mathew', 'Tannishtha Sarkar']","Sid and Ron decide to throw a birthday party for their friend Prateik and they invite Rupa and Swati their girlfriends to join them. Prateik who has a bone to pick with Rupa and Swati for teasing him for his interest in soul communication via an Ouija board, thinks of prank(ing) them by calling a spirit. Find out what happens when the spirit that Prateik calls upon re... Leer todo",-,Comedia,planchette,tt14011706
,-,['Natalie Abrahami'],['Olivia Poulet'],-,14,Comedia,life's a pitch,tt14013958
,-,['Dani Rodríguez'],['Dani Rodríguez'],-,-,Comedia,cliché,tt14022396
,-,['Damià Serra Cauchetiez'],"['Irene Milla', 'Damià Serra Cauchetiez', 'Anxo Villar']",-,8,Comedia,menstrual party,tt14033430
,-,['Jonas Kvist Jensen'],['Jonas Kvist Jensen'],-,9,Comedia,fra alle os,tt14040060
,-,['Bruno Dubosarsky'],['Bruno Dubosarsky'],A student film following the ordinary and not so ordinary life of a regular 1920's couple.,4,Comedia,barton and mae,tt14101554
,-,['Péter Vadócz'],['Péter Vadócz'],-,5,Comedia,mare tranquillitatis,tt14117234
,8.6,['Adam Andersson'],['Adam Andersson'],-,-,Comedia,kuratorn,tt14177396
,-,"['Tomás Sposato', 'Martina Sántolo']","['Tomás Sposato', 'Martina Sántolo']",-,1,Comedia,pas de deux,tt14197346
,-,['Tomás Sposato'],['Tomás Sposato'],-,14,Comedia,que sea un loop,tt14197974
,-,"['Aquinopl', 'Paulo Aquino']",-,-,-,Comedia,conexãomf,tt14264790
,-,['Raquel Choy'],['Raquel Choy'],-,-,Comedia,conspiración,tt14269710
,-,['Charles Brenner'],"['Charles Brenner', 'Maria Ortiz']",-,6,Comedia,drama troupe: the movie,tt14301246
,-,['Adriano França'],['Adriano França'],"Matheus is a single young man who, when he desires his muse for the beer commercial, ends up fulfilling his wish and dating the girl of his dreams.",13,Comedia,a vida igual a um comercial,tt14324020
,-,['Santi Planet'],-,"In a world defined by work stress, rush, and forced or voluntary isolation to which we are subjected, it is often easy to forget that we are social beings and that, deep down, we always need someone to listen to us.",5,Comedia,relaciones globales,tt14329376
62,-,['Jenni Chiaramonte'],['Jenni Chiaramonte'],-,-,Comedia,love letters,tt14333060
,-,['Tim Manders'],['Tim Manders'],Harry goes to the woods with his new metal detector. Will he find something valuable so that he can escape his miserable life?,6,Comedia,cold rush,tt14353118
,-,['Greg Grabianski'],['Greg Grabianski'],-,-,Comedia,christmas story 2013,tt14383810
,-,['Aaron Stowers'],['Aaron Stowers'],"A white rapper is attacked by a gang of kids rehearsing for her new video, and seeks backup from an airsoft gun store clerk.",7,Comedia,ice d's revenge,tt14390398
,-,['Olaf Zanetti'],['Olaf Zanetti'],"Hitman Sammy, also known as Dr. White is regarded as the best in his field. He leaves nothing to chance. As he wants do do a new job everything seems to fail because he overlooked a little detail..",5,Comedia,durchgeplant,tt14433256
,10.0,"['Noelia Castillo', 'Miguel Gonzalo']","['Noelia Castillo', 'Miguel Gonzalo']",-,18,Comedia,el principio del fin,tt14475010
,-,['Avery Lee'],['Avery Lee'],"The Asian-American comedy group Stir Friday Night presents, live-action Up.",-,Comedia,stir friday night presents: up,tt14514192
,-,['Mick Lauer'],['Mick Lauer'],-,-,Comedia,not another pokémon battle,tt14545136
,-,['Reice Mitchell'],-,-,-,Comedia,official duck studios: forza horizon drifting montage #2,tt14556342
,-,['Reice Mitchell'],-,-,-,Comedia,official duck studios: fallout 4 confirmed!,tt14557494
,-,['Reice Mitchell'],-,-,-,Comedia,official duck studios: just cause 2 multiplayer fun!,tt14557370
,-,['Reice Mitchell'],-,-,-,Comedia,official duck studios: half life 3 confirmed!,tt14562388
,-,['Brandon Tackett'],['Brandon Tackett'],-,-,Comedia,fountain of doom,tt14646286
,-,['Christian Chick'],['Christian Chick'],-,-,Comedia,mirror reflections,tt14662554
,-,['Chris Ohara'],"['Christian Chick', 'Chris Ohara', 'Spike Phoenix']",-,-,Comedia,what kind of video,tt14675608
,-,['Richard Woloski'],['Richard Woloski'],-,10,Comedia,tpz: thirty parsec zone - a star wars short film,tt14696658
,-,['Joshua Childs'],['Dare Stark'],-,5,Comedia,evil job interview,tt14757792
,-,['Matt Oslon'],['Matt Hatfield'],Tim is having a hard time finding the jar with all his blood in it.,2,Comedia,blood jar,tt14791772
,-,['Matt Olson'],['Matt Olson'],-,2,Comedia,caleb's cash for gold,tt14791828
,-,['Matt Olson'],['Matt Olson'],Kelly makes a significant trade without consulting her husband,3,Comedia,giant baby,tt14791684
,-,-,-,Reparto principal,24,Comedia,rifftrax special: 90s cyber thrillers,tt14831358
,-,-,-,Reparto principal,24,Comedia,rifftrax special: best of rifftrax: villains,tt14831372
,-,['Ceres Machado'],['Salva Martos Cortés'],A Mormon knocks on the door ready to evangelize a lonely girl - He enters the strangest and funniest religious evening of his entire life.,4,Comedia,mormon,tt14853366
,-,['Renzo Esposito'],-,-,29,Comedia,los fingidores,tt14905884
,-,['Steven Nicholas Smith'],"[""Jean Louise O'Sullivan""]",-,-,Comedia,service dog,tt14978542
80,-,['Mark Stetson'],"['Gary De', 'Noia', 'Leigh Adel-Arnold']",-,-,Comedia,late night,tt14979196
,-,['Mark Stetson'],"['Gary De', 'Noia', 'Leigh Adel-Arnold']",-,-,Comedia,pimple popper,tt14979120
,-,"['Adnane Tragha', 'Hicham Tragha']","['Adnane Tragha', 'Hicham Tragha']",-,-,Comedia,les castings de la vie de rêve,tt15037418
,-,['Che Grant'],['Che Grant'],An awkward exchange between two people after a one night stand.,2,Comedia,the morning after the night before,tt15073020
,-,['Masao Konno'],['Masao Konno'],"Miss Bossy takes over Mr. Nerd life, but Miss finds Mr. not unlikable so when Mr. starts to say to her goodbye.",14,Comedia,mr.nerd & the woman in high-handed attitude,tt15140414
,-,"['Jack Mc', 'Williams']","['Ed Mc', 'Williams']","When a man's wound comes to life, he develops an odd affection for it.",20,Comedia,the wound,tt1515951
,-,['Randall Coleman'],['Randall Coleman'],-,27,Comedia,dirt goes to jail: the green goo ii,tt15180876
,-,"['Fleur Robin', 'Agathe Welcomme']","['Fleur Robin', 'Agathe Welcomme']","A grandfather and his granddaughter negotiate an exchange, but the viewer is tricked by a double-entendre.",1,Comedia,comment?,tt15215524
,-,-,['Dan Klein'],-,-,Comedia,the wolves of wall street,tt15226940
,-,['Zack Poitras'],['Katie Simon'],-,-,Comedia,sexiest man alive,tt15229020
,-,['Justin Byrne'],['Zack Poitras'],-,-,Comedia,how yogurt is made,tt15230138
,-,"['Yakir Perez', 'Yoni Segal']",['Yoni Segal'],-,6,Comedia,the life of oren sharif,tt15331916
,-,['Yoni Segal'],"['Nadav Avny', 'Yoni Segal']",-,28,Comedia,roy and mishel,tt15331688
,-,-,-,Reparto principal,-,Comedia,that is my art,tt15398542
,-,"['Chuck Norton', 'Elliot Norton']","['Chuck Norton', 'Elliot Norton']",-,-,Comedia,twomancrew,tt15398722
,-,['Brian Hebert'],"['Brian Hebert', 'Angus Center', 'Chris Hebert']",-,-,Comedia,above the highwire: the jimmy scaggs story,tt15398754
,-,"['Tom Sanford', 'Travis Wright']",['Travis Wright'],-,-,Comedia,copper and steele,tt15399248
,-,['Guilherme Nasraui'],['Guilherme Nasraui'],-,-,Comedia,"amor, primeiro!",tt15402432
,-,['Dakota Laden'],['Dakota Laden'],-,2,Comedia,the crusties,tt15419780
,-,-,-,Ver la información de la producción en IMDbPro,3,Comedia,teste and bona,tt15423188
45,-,-,-,Ver la información de la producción en IMDbPro,3,Comedia,the proposal,tt15423184
,-,['Jonathan Katzeff'],"['Mikael Isaksson', 'Jonathan Katzeff']",Göran works as a voice over artist while dreaming of becoming a famous director. One day he gets a special kind of superpower that could make his dream come true.,13,Comedia,speaker,tt15432250
,-,['Daniel King'],['Daniel King'],-,6,Comedia,the dead guy,tt15475286
,-,['Bishal Bhandari'],-,-,-,Comedia,soltini lai,tt15475986
,-,['Bishal Bhandari'],-,-,-,Comedia,soltini lai,tt15560920
,-,['Michael Peppe'],['Michael Peppe'],Powerman and Charge were the best superhero duo the city could ask for. Six years later and the duo haven't spoken. Can these two put their differences aside when the evil Brain-Mentalist threatens to destroy the city?,8,Comedia,powerman & charge,tt15482802
,-,['Gonçal Perales'],['Manel Romero'],-,-,Comedia,e tmb,tt15522596
,-,['Clay Rosen'],['Clay Rosen'],Two broken people fall in love after an unexpected accident.,-,Comedia,getting closer,tt15535506
,-,['Gonçal Perales'],['Gonçal Perales'],-,-,Comedia,once upon a time in piaget,tt15561186
,-,['Efe Aydal'],['Efe Aydal'],A satire on contemporary Turkish foreign policy.,5,Comedia,sembolik anlatim,tt15626768
92,-,"['Hernán Lowenstein', 'Erik Zunder']","['Hernán Lowenstein', 'Erik Zunder']",-,-,Comedia,cabaret,tt15669242
,8.4,['Nick Remy Matthews'],"['Craig Behenna', 'Nick Remy Matthews']",Craig's an actor starring in a boring as bat-shit gritty social realist feature film shooting in Adelaide. Thankfully what happens on his lunch break is more entertaining than his film will ever be.,7,Comedia,death of a bogan,tt1579382
,-,['Daniel Merendoni'],"['Evan Eastham', 'Fabio Pompili']",Massimo lives his life caught between underground business and unreachable dreams. Suddenly an unpaid debt from his dark past returns to haunt him turning him into an unwilling victim. Only a true friend can save Massimo by helping him shed his childish ways and enabling him to confront his nemesis in a cold and cruel Rome.,18,Comedia,bu-bu-settete...!,tt1625052
,-,"['Tyler Boers', 'Wendel Brooks']","['Tyler Boers', 'Wendel Brooks']",A day in the life of a man with a super powered beard. Beardman.,4,Comedia,the legend of beardman,tt1672068
,-,['Fanny Boucher'],['Fanny Boucher'],"Antoine realizes that his girlfriend Marion has cheated on him, twice in the same day. Marion realizes a little to late that she loves him and drinks her heartache in a party. After wards, she encounters her 5 years old neighbor on her front door in the middle of the night and gives him some bad tips about life while she is very drunk.",14,Comedia,jus d'orange,tt1683441
,-,['Abraham Lifshitz'],-,"Based on an original recording found by the writer-philosopher Jean Paul Sartre in 1967 in which a patient confronts his psychologist after a long therapy that has given him no results. The tension mounts while the doctor wants to get rid of the patient but he's afraid the patient, who is a lawyer, could use the recording as an evidence of the psychologist's methods.",32,Comedia,transferencia,tt1730741
,7.4,"['Ray Mc', 'Kinnon']",['Graham Gordy'],"This heartwarming story explores the life of Tookie Spanola, the founder and owner of the Spanola Pepper Sauce Company, and some of the changes that have taken effect during his tenure.",8,Comedia,spanola pepper sauce company,tt1733290
,-,['Oscar Madrid'],"['Oscar Madrid', 'Jim Ousley']",An addled-but-good-hearted high school janitor confronts the face of evil on graduation night.,12,Comedia,the bloodfest club,tt1759741
,6.4,['Stephen Kroto'],['Stephen Kroto'],Do you know the joke about the broken egg?,7,Comedia,the egg trick,tt1784658
,-,['Kate Tsang'],['Kate Tsang'],A young boy tries to escape his overbearing mother with the help of two monster friends.,9,Comedia,my mom and other monsters,tt1791557
,8.0,['Claire Marshall'],"['Franque Batty', 'Alice Best', 'Claire Marshall']","After school until 16.50, the kids of Broome primary are not boys but soldiers, embattled in an epic Boondi war.",7,Comedia,the boondi war,tt1810783
,7.3,['Eric Bergemann'],['Eric Bergemann'],"After Kellie's best friend is killed, she takes desperate measures to save the beach she loves - at the cost of her humanity.",15,Comedia,babylon beach,tt1826607
,7.1,['Christoph Rainer'],['Christoph Rainer'],"Rob, a worn out robot with a corrupt memory, drowns his sorrows of his 'screwed' existence in alcohol and asks himself the essential question: what did he do wrong? He needs to remember...",6,Comedia,requiem for a robot,tt1837009
,-,['John Canfield'],"['John Canfield', 'Sam Delaughter']","In a scheme to get better financial aid, John (18 years old) attempts to adopt his friend Sam (17 years old).",10,Comedia,adopt me,tt1845203
,-,"['Alec Erlingmark', 'Niclaz Erlingmark']","['Alec Erlingmark', 'Niclaz Erlingmark']","A genuine adventure about love from a six year old boy perspective, trying to understand how it works and how to win his girl. That she's a grown-up doesn't make it easier. We follow our curious charmer Adam when trying to get Zara to go on a date with him, through his dreams and fantasies, and on the new adventures they lead to. A film about love from the heart, made... Leer todo",28,Comedia,superkär,tt1846754
,-,['Víctor Tadashi Suárez'],"['John Sadlik', 'Víctor Tadashi Suárez']",A casual hypnotism gone bananas.,12,Comedia,hypnocus-pocused,tt1854290
,-,['Eddie Heffernan'],['Eddie Heffernan'],A struggle to complete his essay ensues when a kid breaks his only pencil.,5,Comedia,pencil,tt1855302
,-,"['Danny Mc', 'Cready']","['Daniel Mc', 'Cready Jnr', 'Danny Mc', 'Cready', 'Lesley Mc', 'Cready']","Danny Tony and Eddy are three normal guys just trying to live a normal life they are struggling to find work and are sick of getting the knock back from job interviews, but one day Eddy finds out some very useful information something that could even take the government down. Adam Lockey (Steven) is great in his role. He plays it with charisma and passion, what a guy.... Leer todo",15,Comedia,the job,tt1872193
,-,"['Daniel Love', 'Paul Elia']","['Paul Elia', 'Henri Esteve']",Mark has bad news but it bothers him more than the REAL bad news he is about to receive.,6,Comedia,bad news,tt1929189
,-,['Andrew C. Fisher'],['Andrew C. Fisher'],"An amateur reality series called 'Ordinary People' peaks into the lives of unknowing subjects set-up by their friends and loved ones. Today our subject is Robert O' Rooney, submitted to the show by his friend Tim. The boys are having an argument when the crew sneaks through Robert's back door and assumes an ideal 'vantage point' for the camera. The show gets better fo... Leer todo",5,Comedia,a real event,tt1947950
,-,['Bryan Larkin'],['Bryan Larkin'],Three couples discover very different ways to communicate.,20,Comedia,parkarma,tt1964987
,-,['Justin Marchert'],['Justin Marchert'],Film reviews given by the harshest of critics -- fish.,7,Comedia,the film bowl,tt1967621
,7.1,['Joseph Coleman'],['K.C. Holiday'],"Ben is the kind of guy that falls in love at the drop of a hat, and never seems to learn his lesson. He seems to be constantly falling for the wrong kind of girl. Fortunately for Ben he has a poker game each week involving his friends who do everything they can to help him learn his lesson. With the help of his friends, Ben explores the rights and wrongs of each date ... Leer todo",27,Comedia,prey for love,tt1974338
,-,['Vaudrey Etienne'],['Vaudrey Etienne'],A 35 years old man man is still living with his mother. They adopted a very particular lifestyle.,5,Comedia,gute nacht mein spatz,tt1979240
18,,,,,,Comedia,valentine's day,tt1995485
,7.3,['Mark Lester'],"['Mark Lester', 'Chris Reinacher']",A year in the life of a guy and his car.,11,Comedia,orange drive,tt2011173
,-,['Scott Cutts'],['Scott Cutts'],"Too Much Information is a philosophical comedy that looks at the conflicting points of view people have through a unique use of visual effects. Trent is sick of Ila saying he doesn't think enough. Seeking solace in his friends, they insist on telling him their philosophies on life, pushing Trent to the edge...",9,Comedia,too much information,tt2023784
,-,['Ted Reyes'],['Ted Reyes'],A disgruntled New Yorker searches for a long lost artifact from a famous Greek oracle which points the way to real and lasting happiness.,34,Comedia,the oracle on madison avenue,tt2028571
,3.8,['Sarah Hindsgaul'],"['Sarah Hindsgaul', 'Amelia Martin']",An intimate portrait of the misadventures of one east village gal's very private dilemma.,15,Comedia,bunni,tt2041300
,7.0,['Eric Steele'],['Eric Steele'],"A young protege and his boss sit down for the most epic steak dinner of their lives in Omaha, Nebraska.",15,Comedia,cork's cattlebaron,tt2050478
,8.1,['Jason Sax'],['Nicole Kristal'],It's hard searching for love in the modern world. Especially when you're a bisexual woman with a severe cat allergy.,11,Comedia,do you have a cat?,tt2064759
,6.0,"['Thomas Aske Berg', 'John Iver Berg']",['Thomas Aske Berg'],Four lost souls stuck in everyday routine are hit hard with a life-altering experience through the power of dance.,15,Comedia,believe the dance,tt2065881
,-,['Angela M. Gordon'],"['Ross Brooks', 'Nicole Roberts', 'Adam Thede']",A harried government employee uses her wit to sabotage all her potential replacements in order to keep her job- the only available job in America.,8,Comedia,the last job,tt2066997
17,-,['Pedro Baron'],"['Pedro Baron', 'Rory Dunwoody']","Trapped is the story about a writer in his early 30's struggling to define his voice as he juggles between his troubled married life; his dead end job, and his self-destructive childhood friends.",18,Comedia,trapped,tt11723548
17,-,['Pedro Baron'],"['Pedro Baron', 'Rory Dunwoody']","Trapped is the story about a writer in his early 30's struggling to define his voice as he juggles between his troubled married life; his dead end job, and his self-destructive childhood friends.",18,Comedia,trapped,tt2092001
,-,['James Williams'],-,"The Forgotten Fruit is a heart-warming documentary short which chronicles events surrounding the annual Egton Bridge Old Gooseberry Show. The film documents a community's love for a simple fruit, an outsider battling to keep it's place in the world. A tonic for the times we live in - it's a celebration of love and life, lived at a pace which has long been forgotten.",9,Comedia,the forgotten fruit,tt2098836
,-,['Cathy Lee Crane'],"['Alexandra Chasin', 'Cathy Lee Crane']","On the eve of Le Pen's defeat in the French Presidential race of 2002, an inner jerk is ruining the life of a well-meaning American writer in Paris. This bombastic interior voice interrupts everything from lovemaking to hanging out in cafes, and now threatens to undermine an act of Eco-terrorism. With all that is at stake, the writer's girlfriend, Oona, turns the tabl... Leer todo",-,Comedia,composer and i,tt2104874
,-,['Tim Klein'],"['Tim Klein', 'Kevin Pellegrinelli']","On a new attempt to cure him, his therapist invites Angus's divorced parents to the session and makes them tell their son the story of how he got conceived at a New Year's Eve party in 1979. A story that takes him back in time and that finally makes him appreciate his own existence.",-,Comedia,conceiving angus,tt2104875
,-,"['Hamdy Taha', 'Jennifer Young', 'Mark Noyce']",['Mark Noyce'],Shaniqua is about a young girl with ambitions of celebrity and her mother's worried vision of the consequences. It reflects on the current celebrity culture and the story is told with humour.,14,Comedia,shaniqua,tt2112262
,-,['Hans Eric Hollstein'],['David Miller'],"David is smart enough to know his relationship with Mandy is over, but self-destructive enough for one last attempt to save it at four in the morning.",10,Comedia,these promises,tt2115425
,-,['Robin Melanie Leacock'],['Estelle Craig'],"The wonders of aging, focusing on a very charismatic 95-year-old woman Stella, who has a lot of opinions about getting older and is aging in a fantastic and positive way .",25,Comedia,stella is 95!,tt2114467
,8.3,"['Matthew Douglas Helfgott', 'Jared Hillman']","['Matthew Douglas Helfgott', 'Jared Hillman']","A man reluctantly agrees to go skydiving with his future brother-in-law, only to discover mid-air that his tandem instructor is suicidal and refuses to pull the cord.",10,Comedia,tandem,tt2124058
,-,['Jerry Digby'],"['Sean Gallagher', 'Kee Seymore']","Hearts Gamble is a relate-able, intimate, thought provoking and humorous film depicting the friendship of four men as they question relationships, fidelity, and love. Cards are dealt, drinks are poured, secrets surface and conflicts arise.",19,Comedia,hearts gamble,tt2124799
,-,['Bernhard Marsch'],['Bernhard Marsch'],-,-,Comedia,café kontakt,tt2125461
,8.2,"['Matthias Rosenberger', 'Betina Dubler']","['Betina Dubler', 'Federica de Cesco']","A seemingly ordinary day becomes a significant turning point for an unremarkable man, thanks to a minimal shift of fate.",19,Comedia,spaghetti für zwei,tt2130203
17,-,['Eric Karkheck'],['Eric Karkheck'],"When the egos of a waiter and customer fiercely collide over a dispute in the bill, the truth becomes much more important than financial gain.",9,Comedia,hospitality,tt2130056
,7.3,['Wade Gibb'],['Wade Gibb'],"Two brothers with a thirst for the finer things in life deem themselves searching for new means to acquire the capitol to maintain this extravagant lifestyle. Deciding to invade the cities most notorious crime figures during a routine poker game, things don't go as planned. Old mobster legends come alive, guns go from holsters to hands... the only question remaining, ... Leer todo",20,Comedia,double barrel,tt2132314
,-,['Yury Titov'],['Yury Titov'],"Hanson, a naive glove salesman, searches for his childhood love but struggles because of the lack of information about her.",19,Comedia,enchanting hands,tt2136909
,-,['Andrea Ashton'],['Andrew Stoneham'],Two twenty-something strangers accidentally encounter one another in a park and forge an unexpected connection. Following which a spontaneous but yet short lived romance develops between the two.,17,Comedia,the last/first kiss,tt2140555
0,-,['Anthony Merced'],['Anthony Merced'],"This short film follows Marguerite on the day of her wedding as she meets up with her best friend Alex. Not sure of her decision to get married, Marguerite seeks advice from Alex who is hungover and still slightly drunk from the night before.",12,Comedia,last call,tt1545332
0,-,['Anthony Merced'],['Anthony Merced'],"This short film follows Marguerite on the day of her wedding as she meets up with her best friend Alex. Not sure of her decision to get married, Marguerite seeks advice from Alex who is hungover and still slightly drunk from the night before.",12,Comedia,last call,tt2146582
