puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
-,Olaf Schwennesen,-,Don't steal the lovely thing of someone which value is more than money. A thief is steeling a case out of a safe of the pate and let back the money. Two gangsters of the pate are tracking the case and a wild persecution is beginning.,4,Accion,der schatz des paten,2012
4.6,Manuel Bartual,Manuel Bartual,I've been following her for a week. I've got to kill Maria.,2,Accion,tengo que matar a maría,2012
-,Cole Przybyla,Cole Przybyla,Jeremiah Whitt never thought stealing gold for his brother's debt would ever get him tied to a tree and in a Mexican stand-off.,8,Accion,a brother's debt,2012
-,Louis Taylor,Louis Taylor,"When Billy is taken hostage by violent hooded youths, best friend Tommy must track them down and rescue him from the brutal hands of the gang before it's too late.",22,Accion,gang of hoods,2012
8.0,Eli Sokhn,Eli Sokhn,"A curious boy discovers the brutal world of his father, a Colonel veteran, suffering from isolation, steals a box of toy soldiers and is soon to dive into a battlefield of his own creation.",12,Accion,green is red,2012
-,Blake Talley,Blake Talley,"A man and a woman jump through time and scenarios, from 'playing house' in the 1950's to Cowboy and Indian in the Old West, only to find that the imaginary world can't last forever.",9,Accion,thomas & sophie,2012
6.3,Tazito Garcia,Tazito Garcia,"An unsuspecting man becomes involved in a drug lords game, and must play by the rules to save his girlfriend.",33,Accion,the briefcase,2012
-,Giovanni Torres,Giovanni Torres,A lone rider asks the wrong questions at a poker game and gambles with his life.,6,Accion,all in,2012
-,Loren Herbert,Loren Herbert,An ex-Navy Seal turned private sensei protects his student's family from a sadistic home invasion.,20,Accion,operative,2012
-,Adrian Orozco,Adrian Orozco,The bonds of brotherhood.,14,Accion,divergence,2012
-,"['Kevin Yares', 'Kat Yares']","['Kat Yares', 'Kevin Yares']","Becoming a Vampire is easy, learning to live as one is deadly.",21,Accion,the truth of becoming,2012
-,Dustin Stratton,"['Kerry Kutzer', 'Dustin Stratton']","A wounded prince and a doomed warrior flee from an unnamed force as they journey back to the castle. Prince Sebastian has foolishly led a small detachment of his father's army into a slaughter against an enemy with no name where he alone is the survivor. Knowing his son was to make a grave mistake the king summoned his greatest warrior Krieger, winner of countless bat... Leer todo",13,Accion,verlosser,2012
7.0,"['Bryen Lenis', 'Elizabeth Loughman', 'Olivia Phillips']","['Bryen Lenis', 'Elizabeth Loughman', 'Olivia Phillips']","The 47th Hunger Games is the untold story of what happened. After plenty of chaos the Capitol shuts down the cameras, and erases these games from completely. There is Love, Hate, Friends, Family, and Insanity all wrapped up into one web series.",-,Accion,the 47th hunger games,2012
8.5,Kyle Misak,"['Wendy Flshman', 'Kyle Misak', 'Clayton Seager']","When a police officer's wife and daughters are murdered, he takes matters into his own hands and finds justice himself.",11,Accion,the mission,2012
-,Rick Carmona,"['Rick Carmona', 'Jennifer De', 'Lia']","One New York city night, one decision. Your gut is screaming 'don't do it', but you keep going because your desires overpower the lessons you have already learned.",13,Accion,motive,2012
-,Alexander Gao,-,"The human race has left Earth, forced to live among the stars.",1,Accion,stardust,2012
-,Spyridon Tagkas,Spyridon Tagkas,-,-,Accion,piase me,2012
9.1,Jeff Reyes,Jeff Reyes,Perfect life. Perfect job. Perfect day for an invasion.,20,Accion,invasion,2012
-,Adri Doppenberg,Adri Doppenberg,-,-,Accion,firekids de film,2012
-,Cristiana Miranda,"['Cristiana Miranda', 'Ezra Pound']",The city of Rio de Janeiro transformed through graffiti and poetry.,13,Accion,maçã com sabor de gasolina,2012
-,"['Luigi Scaglione', 'Marialaura di Biase']","['Maddalena Bovenzi', 'Andrea Formenton', 'Luigi Scaglione']","Gigi, a university student, the 'excluded middle', is fighting his way against the system 'STATUS'. Toni Gargano, a gangster, in the basement prepares the drugs to enter the market. Santillo Morgia, mole of ROS, tries to stop this trade, to enforce the law and earn the applause of the public. Three lives, three stories, three levels of narrative and three doors on a l... Leer todo",8,Accion,il principio del terzo escluso - tertium non datur,2012
7.2,Marc Wilkinson,Marc Wilkinson,Two young men in the American Midwest must question their values of faith and revenge when given the opportunity to murder the Catholic priest accused of molesting their kid brother.,14,Accion,the october crisis,2012
8.5,"['L. Jeffrey Moore', 'Joshua A. Siegel']",Joshua A. Siegel,-,12,Accion,toxin,2012
-,Philip Kreyche,Philip Kreyche,"Akbar Khan, an Indian Muslim swordsman, meets an old foe in the wilderness of western India.",9,Accion,the coming of akbar khan,2012
-,Paul Froer,Peter Froer,Drugs n' Stuff is an action movie about a very important issue. Is ones responsibility towards friends outweighed by the responsibility towards society. The protagonists best friend and partner is abducted by the evil mastermind Mr. Smith after a successful drug bust. He then goes on a wild spree to try and save him and in the end must make a very difficult decision t... Leer todo,-,Accion,drugs 'n' stuff,2012
-,Kevin Sukho Lee,Kevin Sukho Lee,"The year is 2038. Global economic meltdown has lead to massive, bloody uprisings, forcing the wealthy and elite to flee the cities. The rest are left to fight for survival in a rapidly declining civilization. A boy and his dog are searching for scraps in a dangerous urban landscape when they run into a stranger whose motives are suspect.",10,Accion,children of the night,2012
6.9,James Bushe,James Bushe,"When the nation is struck by a mysterious electrical blackout, a group of opportunist robbers decide to break into an antiques warehouse, taking the night-shift security guard hostage. But they soon realise that something else is also using the darkness to hunt them. Something evil.",29,Accion,blackout,2012
-,Aneesh Chaganty,Aneesh Chaganty,"When small town boy Scout Cooper stumbles upon a fortune-telling soda bottle, he is thrust into a global adventure spanning three continents.",7,Accion,"adventure, wisconsin",2012
-,Alain Le,Alain Le,"Officer Long (Kevin Leigh) has lived a hard life and decides to join the force. After extensive training, his mentor Officer Lalloo (Subash Lalloo) is murdered from an apparent serial killer cop after a chain of killings have been occurring. With a new partner, Officer Sykes (Patrick O'Connor), he races against the clock to prevent further killings.",-,Accion,points of entry,2012
-,Stijn Heirstrate,"['Stijn Heirstrate', 'Laurens Vanlandschoote']",Jack is back in town. In this action movie/comedy he goes crazy on this rampage.,-,Accion,vengeance - retaliation,2012
-,Margaux Magis,-,A man wakes up in an empty theater. The villain from the movie he just watched is after him - or is he only dreaming?,7,Accion,trapped,2012
7.2,"['LP Green', 'John Charter']","['LP Green', 'Tim Mc', 'Combe']","In a dream state, Billy has manifested chaos for Agent Hawk and his special forces team sent to apprehend him. As the voice in his heads gets louder and more demanding, he is fighting for his mental freedom in this psychological war zone.",8,Accion,skycallers,2012
8.0,Edward Holub,Edward Holub,"A film noir gangster story set in 1949 New Orleans. The Micks rob the Spades and the Wops make out with the loot and the reefers until Paddy Johnson has had enough, and saves his girl and nabs his piece of the rackets pie, but not before Mobley and his black mob cohorts get the war on!",7,Accion,under the gun,2012
-,Simon Pearce,Simon Pearce,A broken man who sets out to commit robbery and murder stumbles upon his chance at redemption.,23,Accion,intruder,2012
-,Pierre-James Murphy,Pierre-James Murphy,Diamond enthusiast James Beckenridge discovers that he possesses an ancient mystical diamond that used to belong to French royalty. He meets a love interest that has the potential to unlock the secrets of the mystical diamond but only if he can successfully escape from the women of his past.,12,Accion,le diamant de coeur,2012
5.7,Takayuki Shibasaki,Yasuko Kobayashi,"The Go-Busters must protect the Tokyo Enetower from the evil Vaglass organization. However Enter's new creation Steamloid causes the Buddy Roids to rust, making them unable to fight or be used in the Buster Machines.",30,Accion,tokumei sentai gôbasutâzu the movie: tôkyô enetawâ o mamore!,2012
7.6,"['Tony Mc', 'Neal']","['Tony Mc', 'Neal', 'Dale Pavinski']","Cold & Ugly is a glimpse of the future where divisions have emerge within society. Unhappy laborers desire to leave in search for work elsewhere. As this would mean Detroit would lose their workforces. The Authorities have taken a dim view of these plans, and have their bounty hunters track down the troublemakers. This, in turn, has sparked a full scale rebellion with... Leer todo",5,Accion,cold & ugly,2012
7.8,Dave Wade,Dave Wade,-,9,Accion,a tortured mind,2012
-,Dave Lehleitner,"['Carlos Cisco', 'Dave Lehleitner']",Lawrence travels a post-apocalyptic wasteland in search of his long-lost niece.,23,Accion,reclamation,2012
6.1,Dima Levanchuk,-,-,6,Accion,battle of the pacific,2012
-,Lutfican Umut,Lutfican Umut,"A woman kills a security guard to steal a historical artifact, then calls her ex-boyfriend to remove all evidence.",7,Accion,femme,2012
-,Justin Pixler,Justin Pixler,Two Shakespearean street performers get into a turf war that results in a punchy partnership.,4,Accion,pound for pound,2012
9.0,Patrick Sabongui,Kyra Zagorsky,"The great war-king Agamemnon's daughter is fated to be sacrificed to the gods. In a last ditch effort to rescue her, he calls upon his guardian goddess, Athena and entreats her to defend Iphigenia from her death sentence. Set in a post-apocalyptic world, 'Chained' reflects how the bond between father and daughter and the relationship between mankind and their creators... Leer todo",10,Accion,chained,2012
-,Dan Currier,-,"Soon after the bombing of Pearl Harbor, Joe Crain, a 15-year-old Haile Louisiana farm boy lies about his age to get into the Navy. A few years later, Joe is piloting a landing craft as he lands troops on Omaha Beach during the Normandy Invasion of France on June 6, 1944. In addition to Normandy, Joe went on to land troops in Cicely Italy, Southern France and Okinawa, ... Leer todo",23,Accion,the way i saw it,2012
-,Jared Myers,Jared Myers,A teenager struggles to live in the city despite the noisy distractions.,8,Accion,loudness,2012
7.1,Koppány Ezüst,Koppány Ezüst,-,12,Accion,megtestesülés,2012
9.7,Charley Hoover,Charley Hoover,"In the city of Los Angeles, two undercover operatives fight each other over a mysterious briefcase. It doesn't take long for them to experience the deadly consequences that follow their battle for possession.",7,Accion,brief case,2012
-,Tchouichoui Edith Rene,Tchouichoui Edith Rene,A serial killer with a very particular way of getting close to his victims before killing them will finally find his match.,17,Accion,the last straw,2012
-,Joseph Grant,Joseph Grant,Helen Gustova is a spy. And this is just an ordinary day in her life.,2,Accion,vouch,2012
-,Julien Hayet-Kerknawi,"['Julien Hayet-Kerknawi', 'Philip Pels']",A contemporary action thriller set within the boundaries of corrupt oil and gas companies and their diabolical schemes that could literally change the face of the earth. Intel sends two of its youngest recruits to investigate the case.,40,Accion,incursion,2012
6.0,-,Callum Rees,"Four British soldiers are sent to Afghanistan to eliminate a terrorist leader, Tamir Hadar, in hope of fighting the war on terrorism.",20,Accion,the force,2012
-,Brandon Herman,Brandon Herman,"Agents track a known killer ex-agent who plans to assassinate the Vice-President. But no one's intentions are clear in this high-intrigue, high-octane, non-stop action fest.",-,Accion,48,2012
-,Brian A. Metcalf,Brian A. Metcalf,"Cole awakens in a dangerous alternate reality populated with strange and terrifying creatures. Confused and weary, he must find his way back before its too late. However, Cole soon discovers he holds a powerful advantage of his own.",2,Accion,feign,2012
-,Michael Smiy,"['Curran Jacobs', 'Michael Smiy']",-,-,Accion,villainy,2012
-,Xerxes Sangco,Xerxes Sangco,-,-,Accion,the fallen: crucible,2012
-,James E. Guy,"['Joseph Mc', 'Millon']",-,-,Accion,two steps behind,2012
7.4,"['Vincent Mc', 'Lean']","['Julliane M Long', 'Vincent Mc', 'Lean', 'Steven Nixon']","Redemption is the story of Cain and Abel set in the not so distant future. Redemption tells the tale of two half brothers, their families and their struggles in a drug-laden, post-apocalyptic world.",11,Accion,redemption,2012
8.0,Saad Aldin Alkharouf,Saad Aldin Alkharouf,"Arron and Alma are faced with a series of injustices,the trail of unfortunate events dragging out like a never ending nightmare. Arron is driving in a hurry to his son's side who lays in a critical condition in the hospital, when he is stopped by undercover police officer. What seems like a minor everyday routine incident in an ordinary man's life turns into a life ch... Leer todo",-,Accion,perception,2012
3.9,Joey Mattucci,Kevin Wehe,-,13,Accion,gamer's tale,2012
7.8,Barry Kneller,Barry Kneller,"Hotchfeld is the head collector for Salvatore Vorrato, one of the largest bookies in Los Angeles. Hotchfeld is masterful in the art of collection and practices with a distaste for the gambling junkie. Vorrato instructs Hotchfeld to take his nephew out on the job to prepare him for the business, but his disgruntled number one employee, Joe, has plans of his own. HOTCHF... Leer todo",17,Accion,hotchfeld,2012
-,John-William Noble,John-William Noble,A young man gets more than he bargained for when he invites his close female friend and brother to the Scottish Highlands for a holiday.,10,Accion,pit of despair,2012
-,Jasmine Faix Kolodzie,Jasmine Faix Kolodzie,-,-,Accion,less time,2012
-,Brandon Ruiz,Bryson Glant,-,14,Accion,even steven,2012
-,Hakan Haslaman,Hakan Haslaman,-,12,Accion,ma-deuce,2012
-,Ranjeet S. Marwa,Ranjeet S. Marwa,An FBI-Agent who is double crossed by the last person he'd expect. Now he must fight to prove his innocence.,-,Accion,survive,2012
-,Mick Cusimano,-,Alexander the Great goes on a mysterious trip in Egypt.,5,Accion,alexander the great in egypt,2012
-,Rod Lopez,Rod Lopez,"Manny, a deranged psychopath, becomes obsessed with Mia. When she rejects him, he goes insane and kills her father then tries to kill her. After shooting her dead, cutting her open and literally taking her heart out of her body, Manny burns down the building where her remains are. Somehow, she survives and a new Mia is born. Mia becomes a woman with a mission, to find... Leer todo",10,Accion,code 72,2012
8.7,"['Gus Filgate', 'Paul Miller']","['Gus Filgate', 'Paul Miller']","Florêtte is the belle of the ball but, when things go wrong, she thinks that maybe she should have chosen her dance partner more wisely.",4,Accion,florêtte,2012
5.4,Hugo Kenzo,Hugo Kenzo,"Alan meets Joseph in a laundromat while doing his weekly laundry, and their eyes meet. What begins as a potential romantic opportunity, soon becomes a chase through the streets of New York City. A chase for stolen clothes.",13,Accion,no clothes,2012
-,Damaine Radcliff,Emil Pinnock,"A Sniper who knows no bounds, nor cares for authority, comes face to face with one of his targets, in a do or die encounter.",14,Accion,last shot,2012
8.6,Kaedyn Nedopak,Kaedyn Nedopak,-,-,Accion,skyrim: to lydia with love,2012
5.1,Chris R. Notarile,Chris R. Notarile,"When a drug deal goes bad, the rivaling gangs enter a Mexican stand off. But peace is always an option when Phil Coulson, agent of SHIELD decides to ""mediate"" the situation.",6,Accion,phil coulson: agent of shield,2012
-,"['Victor Shiu', 'Tom Dadourian']",Victor Shiu,"In search of his separated brother, a young man walks down a path in which there is no turning back. An alternative look at what 'walking in the shadow of death' means. Inspired by the 23rd psalm.",14,Accion,the valley of the shadow,2012
6.8,Colby Day,"['Mia Pinchoff', 'Anni Weisband']","Appetite: Two women on a romantic date playfully express their love for one another. The date quickly takes a turn when they become frustrated that words cannot fully express their feelings. A lighthearted back and forth escalates into a passionate brawl. Ending with hickeys, bruises, and a good dose of public embarrassment love proves to be a battlefield.",3,Accion,appetite,2012
-,Timothy Samuels,"['Sheraz Ahmed', 'Timothy Samuels']",Young Jack Manning stumbles into the middle of a bitter feud between old rivals and must fight to stay alive as he makes life-crippling choices on the run from unknown organizations.,23,Accion,snapdragon,2012
-,"['Kyle B. Davis', 'James Patrick Vaughan']","['Kyle B. Davis', 'James Patrick Vaughan']",-,6,Accion,the runner,2012
-,Tony Clifford,Tony Clifford,-,15,Accion,one toy soldier,2012
-,Wing Ko,"['Thy Mai', 'Tadashi Suzuki']","This extended, extra hyper remix of a short made for a contest held by the Australia-based Penny Skateboard company follows four grown men skating on candy-colored plastic boards through various Downtown L.A. obstacles, landmarks, and locales in search of pizza. A female admirer is left wondering why her boyfriend can't skate. Includes a cameo by Thrasher's 1993 Skate... Leer todo",3,Accion,perfect time,2012
-,Jacob Trevaskis,Jacob Trevaskis,"A man walks into a building at night with a strange package, his motivations are unclear but his drive will take him to question his own beliefs.",16,Accion,initiative,2012
-,Phil Kaufmann,Steve Harper,"Super spy David Gardner is about to retire but first he must deal, once and for all, with his invisible friend.",11,Accion,intelligence,2012
-,Jennifer Marie Bird,-,The lure of caving brings people together in a special camaraderie that is not found above the ground.,10,Accion,caves: the social underground,2012
-,Genja Ferschtman,Genja Ferschtman,The fate of a suicide in 5 episodes.,16,Accion,lot,2012
-,Chance Hartman,Chance Hartman,"Sticky notes, lottery tickets, chivalry and a shotgun.",12,Accion,drifter,2012
-,"['Danica Brown', 'Jai Litman', 'Jason Schwien']","['Danica Brown', 'Jai Litman', 'Jason Schwien']",A television debate show where guests representing bottled water and filtered tap water try to convince the audience that their water is better.,6,Accion,bottle vs tap,2012
-,María Alejandra Morales,Raphael Deluna,"In the desolate Arizona desert, a Mexican-born American comes into contact with a couple while on patrol. Little does he know, this encounter will bring about a disturbance dwelling within him.",10,Accion,border line,2012
-,Anthony Chambers,Bryan Edwards,"The betrayal, lies and corruption that plague the streets of ""The Borough.""",24,Accion,the borough,2012
-,Michael Ryan Hahn,Michael Ryan Hahn,A young man on his way through the desert encounters a malicious supernatural entity.,7,Accion,past your eyes,2012
-,Kevin Sharpley,Kevin Sharpley,"The Beach Chronicles (TBC) is a pulp, noir saga set in a style reminiscent of the hard-boiled movies of the 1950s. Dirk Jenson is a private detective jaded by a life veiled in duplicity and seeped in death and murder. He lives and works in Miami 'South Beach' Florida, a cog in the machinery that moves by the inner working of death, billionaires, Sheiks, Barons, whores... Leer todo",14,Accion,the beach chronicles agx p1,2012
-,Steven Caple Jr.,Steven Caple Jr.Steven Holleran,Prentice and Fury gamble their truck and their lives to make money in the one place ice cream trucks don't dare to go - Compton.,13,Accion,prentice-n-fury's ice cream adventure,2012
-,-,Emre Korkmaz,"Deep within enemy territory, on assignment to locate and destroy a high level militia training compound, a group of 3 U.S. soldiers will test their loyalty, sanity, and endurance before they face life or death.",20,Accion,undergod,2012
7.5,Ken Cole,-,"Reed Timmer, star of Discovery's Storm Chasers, intercepts violent tornadoes during the historic chase that launched him to international fame.",14,Accion,heaven's rage,2012
-,Johnnie Baker Jr.,Johnnie Baker Jr.,"Two sisters have an ongoing conflict because their father is an educated man from NYU with a masters in science. His oldest daughter Tempest has an average IQ, and just made it into college. His youngest daughter Abreena is class president and a Harvard Graduate MBA In science he worships. He is going blind and ask his son by his third wife to get them together and ha... Leer todo",8,Accion,sisters,2012
-,Bennet Maples,Bennet Maples,"In an attempt to rescue their kidnapped colleague, an elite team of criminals leave themselves vulnerable to capture, as a group of vigilante computer hackers track their ring-leader, the elusive mastermind, Carnell.",9,Accion,the greater sin,2012
-,Alessandro Mattiolo,Gioele Urso,-,-,Accion,"ezechiele 25,17",2012
-,Pep Figueiredo,-,-,-,Accion,mahindra thar - immobilizer,2012
5.7,Ruwan Suresh Heggelman,Ruwan Suresh Heggelman,A short film about addiction and games. It shows what game addiction does with someone.,3,Accion,addicted?,2012
-,Zimran Lucero,Zimran Lucero,"In a remote jungle, two worlds collide when a Spanish conquistador attacks an Aztec female. Set in Central America around 1525 AD, this short film tells the untold story of a female who defends herself in order to protect and provide for someone she loves. Filled with beautiful imagery and described in Nahuatl, the language of the Aztecs, this film echoes with the dis... Leer todo",11,Accion,tlamictihquetl,2012
-,-,-,"Rick Darren is a hard working man when his life is turned upside down by The Knox, who kills his friend, Ryan. Thrusting himself and his friend, Jack, into a world of trouble.",26,Accion,destruct fire,2012
-,"['Nick Acott', 'Gary Scullion']",Gary Scullion,-,-,Accion,the shot,2012
-,Ryan Bruce,Ryan Bruce,"When a family of three brothers is torn apart by the kidnapping of their youngest brother. The oldest two are forced into committing a high profile crime to obtain the funds needed to secure their little brothers safe return. When the job doesn't go to plan, guns are drawn and family allegiances are called into question. In the end posing the question, 'What does fami... Leer todo",37,Accion,revel,2012
-,Josh Inselberg,"['Erin Fouraker', 'Josh Inselberg', ""Casey O'Brien""]","When a little girl suffers memory loss from a head injury, her mother searches for the cause of it, and discovers a few dark secrets in between.",22,Accion,dollface,2012
8.8,Brooks Benjamin,Brooks Benjamin,-,4,Accion,jack slade vs russia,2012
-,Katarzyna Zawadowicz,"['Martin Demmer', 'Katarzyna Zawadowicz']","The film is a story about a girl named Fra who needs to leave her hometown. Obviously it isn't easy as she has to say goodbye to everything that she loves. The technique we use to tell the story is called poly-video. It underlines Fra's inner struggle, her emotions and imagination. Thanks to poly-video we see that she is torn to many pieces. Generally speaking the fil... Leer todo",30,Accion,samolot na autobus,2012
-,Karol Kowalski,Karol Kowalski,"Who are the freegans? The director of the film managed to get into, still uncommon in Poland, the group of freegans and recorded one of their night escapades. Perhaps this film will help to answer the question whether their behavior is actually a manifestation against the imperfect world, or maybe a fad?",10,Accion,escapade with freegans,2012
-,Stephen Parker,Stephen Parker,"Cleaver is an gory, sophisticated, 80's-inspired horror short made on a soul-crushingly small shoestring budget in under 48 hours by a driven production team unafraid to push boundaries and get dirty. Utilizing old-school practical effects and an eye for modern storytelling techniques the final product is a love letter to the horror films this team grew up watching on... Leer todo",8,Accion,cleaver,2012
-,Edward Tarabay,Edward Tarabay,"A man is dropped into a world with a life of its own. Tilts, turns, and turbulence await as he is taken for the ride of his life.",7,Accion,marble labyrinth,2012
-,Robert Vaughn,Robert Vaughn,"Elvis is a coke addicted clown, who does children's birthday parties and has to outrun his dealer's muscle after skimming out on his coke payments.",16,Accion,the tragic misadventures of a coke addicted clown,2012
-,Craig Pentak,Craig Pentak,"In a lonely, dead world, one man finds solace in stories. He watches his favorite, and only, movie every night. But when his VHS is stolen, a series of events unfolds that lets him create his own story - one very similar to the movie he holds so dear.",26,Accion,drive danny drive,2012
-,Webster Batista,Webster Batista,-,-,Accion,rogelio's mil cochinadas,2012
-,Brent Barrie,"['Brent Barrie', 'Ryan Simrock']",A young man from the future travels back in time to stop the destruction of Internet-freedom.,3,Accion,savior of the internet,2012
-,Anthony Fariello,Charles Yribarren,"Two neighborhood kids like to make cardboard box towers in their backyards. One day, things get out of hand when their friendly competition escalates - literally.",6,Accion,box forts,2012
-,Tim J Francis,Tim J Francis,Don't get in the way of a woman and her passion for chocolate - or else!,13,Accion,hannah's chocolate pleasures,2012
-,Bryan Tyrrell,Bryan Tyrrell,A British Intelligence officer is assigned to debrief a colleague returned from Soviet captivity. He soon suspects a connection between the murder of a Russian defector in the U.S. and a possible double agent in his department.,12,Accion,premiss,2012
-,Hank Shrout,Svea Conrad,"A short animated film that follows three characters through their lives in a large city. A hobo, a young girl, and a young boy, and all struggle to find themselves, and who they belong with. Instead of hearts, they have glass jars, that hold pieces of their lives.",13,Accion,glass jar,2012
7.9,Shawn Elestren,Shawn Elestren,Shawn has to kill a deserter on Xmas Day and has doubts about his abilities.,19,Accion,shawn's dark xmas,2012
8.2,Sioux Cloud,"['Alex Kruz', 'Natalya Lazareva']","Jake Red Cloud, a Native American gun for hire with a mysterious past, needs a place to lay low. With a flashy bankroll, he persuades attractive Jeanine Parker to rent him a room. Jake quickly learns that Parker is nothing but a chain smoking, promiscuous drunk that neglects and ignores her daughter Ann. Desperate for attention, Ann befriends Red Cloud and soon the tw... Leer todo",27,Accion,red cloud: deliverance,2012
9.4,"['Alex Duong', 'Christopher Sean']","['Alex Duong', 'Christopher Sean']",Two young hot shot detectives are pushed to the edge when one discovers he was part of a large cover-up.,7,Accion,back to blue,2012
-,Alan Godshaw,Alan Godshaw,-,-,Accion,nishikawaguchi,2012
-,Scott Cleverdon,Scott Cleverdon,-,4,Accion,saving grace,2012
-,Justin R. Smith,-,"RELENTLESS, a documentary chronicling a year in the life of Global Formula Racing Team. Made up of students in a multinational partnership who design and build formula cars for an extremely competitive international racing circuit, the GFR team hails from Oregon State University and DHBW Ravensburg, Germany. They devote every waking moment to the relentless pursuit of... Leer todo",36,Accion,relentless,2012
-,Daryl Della,"['Chris Cairo', 'Daryl Della', 'Hank Della']","Hank, an 85-year-old man who is fed up with the world, decides to sell his prescription medication to dealers for extra cash. When things don't go as planned, he seeks help from his friends, Jack and Ed, to get his pills back and to teach a harsh lesson to a few young punks.",21,Accion,oldtimers,2012
-,"['Barry Mann', 'Adam Korman']",-,A military man needs to infiltrate a house to rescue a hostage and a friend.,2,Accion,close quarter combat,2012
8.5,Brent Ryan Green,Jeff Goldberg,A jaded child soldier fighting for an African rebel force struggles to survive the war he was thrust into as he reawakens to the life he was destined to lead.,29,Accion,half good killer,2012
-,David Brückner,David Brückner,-,2,Accion,500 days later,2012
-,Pete D'Alessandro,Pete D'Alessandro,"When three novice hikers get lost in the wilderness, one of them dies, leaving the other two suspicious of each other.",10,Accion,camp,2012
6.8,Austin Morris,Austin Morris,-,15,Accion,rebel rob,2012
6.6,Jared Seaich,-,"A mysterious Demonic Plague has surfaced in the wild west . Possessed corpses, commonly referred to as ""Rots"", walk the desolate streets of Barlow. But that won't stop outlaws Huck and Percy from looting its abandoned bank.",-,Accion,bloodshot rots,2012
-,Devin Greenman,Jack Gomez,-,-,Accion,the collectors,2012
-,Nathan Gray,"['Euijin Gray', 'Nathan Gray']",-,35,Accion,push tunisia,2012
-,Christopher Damm,"['Christopher Damm', 'Galina Pasternak']","Alexander Carson, a former FBI agent, sets out on a quest to find his missing sister. A depraved serial killer who collects Nazi WWII paraphernalia encounters more than he bargained for when he admits three young women as guests into his remote countryside bed and breakfast. Factors collide as Alexander's quest leads him into a supernatural world beyond anything he co... Leer todo",10,Accion,retributor,2012
-,Danny Lenko,Danny Lenko,"Five is a tale about 12 different people who are all connected to each other in a 24 hour period through one single five dollar bill, but also, in ways none of them could ever imagine.",28,Accion,five,2012
-,Kevin Lin,Kevin Lin,"Silver, a disoriented teenager, must overcome a stranger's bizarre torment that has been issued upon him, with nothing more than a violin and his monkey-suited comrade.",12,Accion,wrecks & violins,2012
-,Declan Hurley,Declan Hurley,SEGMENT ONE: A man who moves in a supposedly haunted house with his wife and encounters a restless spirit. SEGMENT TWO: A thief who steals a painting and gets a nasty revenge. SEGMENT THREE: A crime lord who makes a deal with a hit man that will cost him his life. SEGMENT FOUR: the last person on earth strives to protect himself from the flesh eating mutants that surr... Leer todo,25,Accion,the house on creepy lane,2012
-,Alex Grossman,-,-,-,Accion,lightspeed sucks the movie,2012
6.8,"['Howard E. Baker', 'Joshua Wexler']",-,"Tony Stark is holding a presentation for the press about his new satellite when Doctor Doom breaks in to take over the facility. Spiderman jumps in to help Stark, but that's when Loki shows up. Only the Avengers can save the day now.",8,Accion,marvel super heroes 4d experience,2012
-,Jules Suo,Jules Suo,Several interlocking stories involving three lives in New York City. Inspired by real events.,16,Accion,528 new york,2012
-,"['Fabian Driehorst', 'Frédéric Schuld']",-,A Car is burning in front of the Alps. The car swallows its own smoke and disappears afterwords. The expectation of the perception and the space gets inverted.,4,Accion,hohenpeissenberg,2012
-,Somchay Phakonkham,Peter Schneider,"Finn attempts to reconstruct his fragmented relationship with his father, Walter, through a fishing trip.",14,Accion,the boat,2012
-,Gregory Parker,Gregory Parker,"An average every day loser, doing a favor for his brother, finds himself running for his life. Near death, out of money, out of time, he must trust the very person he now knows nothing about.",14,Accion,undeliverable,2012
-,William Face Barfield,Alexander Bedria,"An outcast Roman soldier wanders the desert on a quest for vengeance, only to find the rare chance at his own redemption.",7,Accion,palmyra,2012
-,Greg Masuda,-,"Despite an infamous reputation for homelessness, mental illness, and an open drug scene, the Vancouver Downtown Eastside has played host to the Powell Street Festival, a seemingly middle class celebration of Japanese-Canadian culture, every year for the last 35 years. Learn, laugh, and cheer as you experience this, the largest festival of its kind in the country, thro... Leer todo",28,Accion,the spirit of nihonmachi,2012
-,Lawrence Le Lam,Lawrence Le Lam,"Inspired by a true story around poverty in Vancouver, Canada. George Shepard has lost everything; love, work, and his mind. A stranger tries to convince him of positive thinking, and good luck, but it is the unluckiest occurrence that these unknowingly connected strangers meet.",19,Accion,home,2012
-,Vikram Udeshi,-,"Master Tai-Chi Mogambo sends his best student on a dangerous mission to the Russian Sewer Mountain to find a black-garbage-bag, which has the bottle of magic potion for eternal life.",16,Accion,journey to the russian sewer mountain,2012
7.2,Chris Shimojima,Chris Shimojima,A portrait of youth through the eyes of the high school bully.,12,Accion,jt vs. the good guys,2012
-,Alexander Barnett,Alexander Barnett,"After a decade of war between rival assassin villages, a gifted young man (Alexander) must deal with the resentment of his war-torn village, and the expectations and moral obligations he is pressured to meet. Forced to complete immoral assassinations for his village Alexander, aided by his female servants/personal bodyguards, struggles with his desire for freedom and ... Leer todo",22,Accion,northern crocheron,2012
-,Patrick Bagot,Patrick Bagot,"We are in the 1970s. Antoine, a B-film crazed teenager, doesn't want to miss the last session of two movies with his heroes. One room of the movie theater shows a horror movie with his favorite actress, Angela Steele; The other one, a karate movie with his star actor, Jim Kelly. Running from one room to the other, Antoine falls, hit his head and loses consciousness. I... Leer todo",20,Accion,antoine et les héros,2012
